_id,createdAt,isActive,pbrand,pcategory,pdesc,pidealfor,pimage,pmrp,pname,pprice
6410293a82e66dc81547f362,2023-03-03T13:55:11.655+00:301,TRUE,H&M,Sweaters,Boys Jacquard-Knit Jumper,Boys,http://assets.myntassets.com/assets/images/20179200/2022/9/27/e223ca28-929b-4974-82ba-09f7418fdbfe1664259983792Jacquard-knitcottonjumper1.jpg,799,H&M Boys Jacquard-Knit Cotton Jumper,559
6410293a82e66dc81547f363,2023-03-03T13:55:11.655+00:302,TRUE,Nap Chief,Sweatshirts,Kids Harry Potter Sweatshirt,Unisex Kids,http://assets.myntassets.com/assets/images/17304658/2022/2/26/4be773d0-41ae-4e07-b719-2d9be21384d61645848512945NapChiefUnisexKidsBlackPrintedHoodedSweatshirt1.jpg,850,Nap Chief Kids Black & Blue Harry Potter Printed H,850
6410293a82e66dc81547f364,2023-03-03T13:55:11.655+00:303,TRUE,UTH by Roadster,Sweatshirts,Boys Solid Hooded Sweatshirt,Boys,http://assets.myntassets.com/assets/images/15236432/2021/10/26/3db5e06c-0279-43cb-8184-8a27d9d1c2241635249618490-UTH-by-Roadster-Boys-Sweatshirts-281635249617700-1.jpg,1499,UTH by Roadster Boys Mustard Yellow Solid Hooded S,449
6410293a82e66dc81547f365,2023-03-03T13:55:11.655+00:304,TRUE,Superminis,Thermal Set,Infant Kids Pack Of 3 Striped Thermal Set,Unisex Kids,http://assets.myntassets.com/assets/images/productimage/2021/4/16/c2a782b0-d48e-4abd-bdd0-060a13e007d61618550370255-1.jpg,1599,Superminis Infant Kids Pack Of 3 Striped Pure Cott,783
6410293a82e66dc81547f366,2023-03-03T13:55:11.655+00:305,TRUE,HRX by Hrithik Roshan,Sweatshirts,Boys Solid Sweatshirt,Boys,http://assets.myntassets.com/assets/images/18195546/2022/10/18/bad01da5-0934-46e9-b160-de6c127d01a21666068856508-HRX-by-Hrithik-Roshan-Boys-Olive-Green-Solid-Sweatshirt-2216-12.jpg,1399,HRX by Hrithik Roshan Boys Olive Green Solid Sweat,489
6410293a82e66dc81547f367,2023-03-03T13:55:11.655+00:306,TRUE,U.S. Polo Assn. Kids,Sweaters,Boys Cotton Pullover,Boys,http://assets.myntassets.com/assets/images/19015674/2022/10/11/51a15c9c-0314-4f0f-ae97-c61b1a10c9ae1665471366843-US-Polo-Assn-Kids-Boys-Sweaters-4871665471366352-1.jpg,1699,U.S. Polo Assn. Kids Boys Maroon & Navy Blue Colou,849
6410293a82e66dc81547f368,2023-03-03T13:55:11.655+00:307,TRUE,BONKIDS,Sweatshirts,Boys Printed Sweatshirt,Boys,http://assets.myntassets.com/assets/images/16276098/2021/11/27/3ff2acbb-6a3e-4b9b-bdca-95f193ffb69f1638009783366BONKIDSBoysMustardPrintedHoodedSweatshirt1.jpg,1499,BONKIDS Boys Mustard Printed Hooded Sweatshirt,629
6410293a82e66dc81547f369,2023-03-03T13:55:11.655+00:308,TRUE,HRX by Hrithik Roshan,Sweatshirts,Boys Solid Sweatshirt,Boys,http://assets.myntassets.com/assets/images/18195552/2022/10/18/43fab560-2173-43dd-8342-633b84ae7cd41666068903883-HRX-by-Hrithik-Roshan-Boys-Black-Solid-Sweatshirt-2841666068-11.jpg,1399,HRX by Hrithik Roshan Boys Black Solid Sweatshirt,461
6410293a82e66dc81547f36a,2023-03-03T13:55:11.655+00:309,TRUE,U.S. Polo Assn. Kids,Sweaters,Boys Raglan Sleeves Pullover,Boys,http://assets.myntassets.com/assets/images/19015672/2022/10/10/67202211-8b0d-48a6-bda4-621c9a0c7d6c1665406078222-US-Polo-Assn-Kids-Boys-Sweaters-8771665406077776-1.jpg,1699,U S Polo Assn Kids Boys Grey Melange Raglan Sleeve,849
6410293a82e66dc81547f36b,2023-03-03T13:55:11.655+00:310,TRUE,Minicult,Sweatshirts,Kids Printed Sweatshirt,Unisex Kids,http://assets.myntassets.com/assets/images/20877312/2022/11/23/ee3c9b4d-d5d9-4068-9c4d-faa02c86e8e21669190560032Sweatshirts1.jpg,1299,Minicult Kids Pink Mickey Mouse and Friends Printe,597
6410293a82e66dc81547f36c,2023-03-03T13:55:11.655+00:311,TRUE,Pantaloons Junior,Sweaters,Girls Acrylic Striped Pullover,Girls,http://assets.myntassets.com/assets/images/19479524/2022/8/12/e4011ee5-917e-4225-a519-d522422ba66b1660314397858PantaloonsJuniorGirlsPinkWhiteStripedPullover1.jpg,699,Pantaloons Junior Girls Pink & White Acrylic Strip,531
6410293a82e66dc81547f36d,2023-03-03T13:55:11.655+00:312,TRUE,V-Mart,Sweatshirts,Boys Printed Sweatshirt,Boys,http://assets.myntassets.com/assets/images/20565616/2022/10/31/85e491cc-d0f9-4948-9da5-e2db435106c31667238008703VMartBoysPrintedPolyCottonFleeceHoodedNeckW-T-Shirt1.jpg,460,V-Mart Boys Blue Printed Hooded Sweatshirt,414
6410293a82e66dc81547f36e,2023-03-03T13:55:11.655+00:313,TRUE,UTH by Roadster,Sweatshirts,Girls Typography Sweatshirt,Girls,http://assets.myntassets.com/assets/images/14960872/2021/10/12/d0eabca7-c9d7-4964-978b-f4bc64504d801634034903583-UTH-by-Roadster-Girls-Lavender--White-Typography-Print-Sweat-1.jpg,1099,UTH by Roadster Girls Lavender & White Typography ,329
6410293a82e66dc81547f36f,2023-03-03T13:55:11.655+00:314,TRUE,HRX by Hrithik Roshan,Sweatshirts,U-17 Lifestyle Sweatshirt,Boys,http://assets.myntassets.com/assets/images/14280782/2022/1/27/567ec731-e0e9-4a28-8b41-dc93a588f7481643278030133-HRX-By-Hrithik-Roshan-U-17-Lifestyle-Boys-Jet-Black-Rapid-Dr-1.jpg,1899,HRX By Hrithik Roshan U-17 Lifestyle Boys Jet Blac,699
6410293a82e66dc81547f370,2023-03-03T13:55:11.655+00:315,TRUE,UTH by Roadster,Sweaters,Boys Colourblocked Acrylic,Boys,http://assets.myntassets.com/assets/images/15236350/2021/11/11/6bf1b1a1-1188-464b-84b8-fd48273333f51636611974082-UTH-by-Roadster-Boys-Sweaters-551636611973665-1.jpg,1499,UTH by Roadster Boys Grey & White Acrylic Colourbl,569
6410293a82e66dc81547f371,2023-03-03T13:55:11.655+00:316,TRUE,HELLCAT,Sweatshirts,Boys Colourblocked Sweatshirt,Boys,http://assets.myntassets.com/assets/images/16212824/2021/11/23/5563734d-814d-42dd-942c-7dcf8320714c1637674708281HELLCATBoysNavyBlueColourblockedHoodedSweatshirt1.jpg,1999,HELLCAT Boys Navy Blue Colourblocked Hooded Sweats,559
6410293a82e66dc81547f372,2023-03-03T13:55:11.655+00:317,TRUE,Fame Forever by Lifestyle,Sweaters,Boys Typography Printed Pullover,Boys,http://assets.myntassets.com/assets/images/21068578/2022/12/5/e986204e-aefb-4ed1-b293-b1aa22b923a71670220143787FameForeverbyLifestyleWhitePrintedCottonSweater1.jpg,1299,Fame Forever by Lifestyle Boys Cotton Typography P,779
6410293a82e66dc81547f373,2023-03-03T13:55:11.655+00:318,TRUE,UTH by Roadster,Sweaters,Boys Colourblocked Acrylic,Boys,http://assets.myntassets.com/assets/images/15236358/2021/11/11/54228602-46da-478a-84d8-a3af9bd564551636611606597-UTH-by-Roadster-Boys-Sweaters-5941636611605998-1.jpg,1699,UTH by Roadster Boys Charcoal Black & Mustard Yell,594
6410293a82e66dc81547f374,2023-03-03T13:55:11.655+00:319,TRUE,HELLCAT,Sweatshirts,Boys Pack Of 2 Sweatshirt,Boys,http://assets.myntassets.com/assets/images/19888426/2022/9/22/e9db798e-6d59-47ca-bb66-7adf087bbfec1663840045364-HELLCAT-Boys-Grey--Burgundy-Pack-Of-2-Printed-Hooded-Sweatsh-7.jpg,3998,HELLCAT Boys Grey & Burgundy Pack Of 2 Printed Hoo,679
6410293a82e66dc81547f375,2023-03-03T13:55:11.655+00:320,TRUE,U.S. Polo Assn. Kids,Jackets,Boys Printed Bomber Jacket,Boys,http://assets.myntassets.com/assets/images/19015668/2022/11/28/8d2bd4a4-8fd7-4c6b-9ab9-dadc486948841669632754722-US-Polo-Assn-Kids-Boys-Jackets-5291669632754306-1.jpg,2499,U.S. Polo Assn. Kids Boys Green Printed Bomber Jac,1249
6410293a82e66dc81547f376,2023-03-03T13:55:11.655+00:321,TRUE,H&M,Sweaters,Boys Jacquard-Knit Jumper,Boys,http://assets.myntassets.com/assets/images/20179200/2022/9/27/e223ca28-929b-4974-82ba-09f7418fdbfe1664259983792Jacquard-knitcottonjumper1.jpg,799,H&M Boys Jacquard-Knit Cotton Jumper,559
6410293a82e66dc81547f377,2023-03-03T13:55:11.655+00:322,TRUE,YK,Jackets,Boys Colourblocked Padded Jacket,Boys,http://assets.myntassets.com/assets/images/9657577/2022/9/16/5c788168-fc74-443f-9d5d-e59d1418d6a81663331381627-YK-Boys-Mustard-Yellow--Green-Colourblocked-Padded-Jacket-70-1.jpg,2699,YK Boys Mustard Yellow & Green Colourblocked Padde,674
6410293a82e66dc81547f378,2023-03-03T13:55:11.655+00:323,TRUE,BONKIDS,Sweatshirts,Boys Printed Sweatshirt,Boys,http://assets.myntassets.com/assets/images/16276098/2021/11/27/3ff2acbb-6a3e-4b9b-bdca-95f193ffb69f1638009783366BONKIDSBoysMustardPrintedHoodedSweatshirt1.jpg,1499,BONKIDS Boys Mustard Printed Hooded Sweatshirt,629
6410293a82e66dc81547f379,2023-03-03T13:55:11.655+00:324,TRUE,HELLCAT,Sweatshirts,Boys Colourblocked Sweatshirt,Boys,http://assets.myntassets.com/assets/images/16212824/2021/11/23/5563734d-814d-42dd-942c-7dcf8320714c1637674708281HELLCATBoysNavyBlueColourblockedHoodedSweatshirt1.jpg,1999,HELLCAT Boys Navy Blue Colourblocked Hooded Sweats,559
6410293a82e66dc81547f37a,2023-03-03T13:55:11.655+00:325,TRUE,Fame Forever by Lifestyle,Sweaters,Mickey Mouse Printed Pullover,Boys,http://assets.myntassets.com/assets/images/21068572/2022/12/5/debda1f5-8c78-4ad7-a74d-cc045aa7fb8a1670220089755FameForeverbyLifestylePinkPrintedAcrylicSweater1.jpg,1299,Fame Forever by Lifestyle Boys Acrylic Mickey Mous,1299
6410293a82e66dc81547f37b,2023-03-03T13:55:11.655+00:326,TRUE,Jack & Jones,Jackets,Brand Logo Puffer Jacket,Boys,http://assets.myntassets.com/assets/images/15561992/2021/9/23/06fa32f7-b403-424e-a705-23b74779eedf1632335824589JackJonesBoysGreenPufferJacket1.jpg,2799,Jack & Jones Boys Green & White Brand Logo Puffer ,1119
6410293a82e66dc81547f37c,2023-03-03T13:55:11.655+00:327,TRUE,UTH by Roadster,Sweatshirts,Boys Solid Hooded Sweatshirt,Boys,http://assets.myntassets.com/assets/images/15236432/2021/10/26/3db5e06c-0279-43cb-8184-8a27d9d1c2241635249618490-UTH-by-Roadster-Boys-Sweatshirts-281635249617700-1.jpg,1499,UTH by Roadster Boys Mustard Yellow Solid Hooded S,524
6410293a82e66dc81547f37d,2023-03-03T13:55:11.655+00:328,TRUE,U.S. Polo Assn. Kids,Jackets,Boys Bomber Jacket,Boys,http://assets.myntassets.com/assets/images/19015788/2022/11/25/612d45b2-ae2a-49d3-8d1a-9f31bf6a7a461669357725871-US-Polo-Assn-Kids-Boys-Olive-Green-Bomber-Jacket-97816693577-1.jpg,2499,U.S. Polo Assn. Kids Boys Olive Green Bomber Jacke,1249
6410293a82e66dc81547f37e,2023-03-03T13:55:11.655+00:329,TRUE,POMY & JINNY,Sweatshirts,Boys Printed Sweatshirt,Boys,http://assets.myntassets.com/assets/images/20375472/2022/10/12/7a93b775-1409-45de-ba05-3f8bac26f9ef1665580293899Sweatshirt1.jpg,999,POMY & JINNY Boys Grey Melange Printed Hooded Swea,319
6410293a82e66dc81547f37f,2023-03-03T13:55:11.655+00:330,TRUE,Fame Forever by Lifestyle,Sweaters,Boys Printed Cotton Sweater,Boys,http://assets.myntassets.com/assets/images/21209498/2022/12/15/04e739ab-84c6-45fe-8998-e83f80c8e1141671124268361FameForeverbyLifestyleWhiteSweatersCotton1.jpg,1299,Fame Forever by Lifestyle Boys Typography Printed ,779
6410293a82e66dc81547f380,2023-03-03T13:55:11.655+00:331,TRUE,HRX by Hrithik Roshan,Sweatshirts,Boys Solid Sweatshirt,Boys,http://assets.myntassets.com/assets/images/18195548/2022/10/21/33309b5c-73a0-4558-896a-a989e33c4f7c1666333381046HRXbyHrithikRoshanBoysBlueSolidSweatshirt1.jpg,1399,HRX by Hrithik Roshan Boys Blue Solid Sweatshirt,461
6410293a82e66dc81547f381,2023-03-03T13:55:11.655+00:332,TRUE,H&M,Sweatshirts,Boys Hooded Jacket,Boys,http://assets.myntassets.com/assets/images/productimage/2020/10/31/8cbda8af-6864-43d1-9e39-f300f4ae26b71604154662915-1.jpg,1299,H&M Boys Navy Blue Hooded Jacket,909
6410293a82e66dc81547f382,2023-03-03T13:55:11.655+00:333,TRUE,U.S. Polo Assn. Kids,Jackets,Boys Bomber Jacket,Boys,http://assets.myntassets.com/assets/images/19015598/2022/11/25/3c9cf850-fe8d-413e-b0d8-87ef8ee511b31669357693937-US-Polo-Assn-Kids-Boys-Yellow-Bomber-Jacket-3941669357693552-1.jpg,2499,U.S. Polo Assn. Kids Boys Yellow Bomber Jacket,1249
6410293a82e66dc81547f383,2023-03-03T13:55:11.655+00:334,TRUE,Fort Collins,Jackets,Colourblocked Bomber Jacket,Boys,http://assets.myntassets.com/assets/images/19351276/2022/10/6/9666031a-5367-4d56-b091-02d81ace1ce61665052867523-Fort-Collins-Boys-Jackets-1491665052867121-1.jpg,1899,Fort Collins Boys Tan & Black Colourblocked Bomber,854
6410293a82e66dc81547f384,2023-03-03T13:55:11.655+00:335,TRUE,Fame Forever by Lifestyle,Jackets,Boys Lightweight Denim Jacket,Boys,http://assets.myntassets.com/assets/images/21438142/2023/1/6/a00a35d8-2c31-4247-969f-f7a6ffd2f57c1672988470694FameForeverbyLifestyleBlackJacketCottonPolySpandex1.jpg,1499,Fame Forever by Lifestyle Boys Typography Lightwei,1499
6410293a82e66dc81547f385,2023-03-03T13:55:11.655+00:336,TRUE,HRX by Hrithik Roshan,Sweatshirts,Boys Solid Sweatshirt,Boys,http://assets.myntassets.com/assets/images/18195564/2022/10/18/92ba0c97-5644-47e6-a206-94c4b37e76f51666068969286-HRX-by-Hrithik-Roshan-Boys-Black-Solid-Sweatshirt-3716660689-7.jpg,1399,HRX by Hrithik Roshan Boys Black Solid Sweatshirt,461
6410293a82e66dc81547f386,2023-03-03T13:55:11.655+00:337,TRUE,U.S. Polo Assn. Kids,Jackets,Colourblocked Bomber Jacket,Boys,http://assets.myntassets.com/assets/images/16596696/2022/9/16/ef3b93c9-2409-41fe-8c3d-3c994448db511663304535777-US-Polo-Assn-Kids-Boys-Yellow-Blue-Colourblocked-Bomber-Jack-5.jpg,2999,U.S. Polo Assn. Kids Boys Yellow Blue Colourblocke,1199
6410293a82e66dc81547f387,2023-03-03T13:55:11.655+00:338,TRUE,Minicult,Sweatshirts,Kids Printed Sweatshirt,Unisex Kids,http://assets.myntassets.com/assets/images/20877312/2022/11/23/ee3c9b4d-d5d9-4068-9c4d-faa02c86e8e21669190560032Sweatshirts1.jpg,1299,Minicult Kids Pink Mickey Mouse and Friends Printe,597
6410293a82e66dc81547f388,2023-03-03T13:55:11.655+00:339,TRUE,H&M,Sweatshirts,Boys Velour Sweatshirt,Boys,http://assets.myntassets.com/assets/images/21265642/2022/12/21/f039156d-8d97-4a7b-892a-0cef33e436e61671621331786Veloursweatshirt1.jpg,799,H&M Boys Velour Sweatshirt,559
6410293a82e66dc81547f389,2023-03-03T13:55:11.655+00:340,TRUE,Allen Solly Junior,Sweatshirts,Boys Sweatshirt,Boys,http://assets.myntassets.com/assets/images/18794234/2022/11/24/ef0661d1-ca45-4df2-9822-52f744829c2b1669279891531-Allen-Solly-Junior-Boys-Sweatshirts-3831669279890882-1.jpg,1399,Allen Solly Junior Boys Coral Pink Sweatshirt,489
6410293a82e66dc81547f38a,2023-03-03T13:55:11.655+00:341,TRUE,Red Tape,Jackets,Padded Jacket,Unisex Kids,http://assets.myntassets.com/assets/images/20574166/2022/11/1/439b233c-43d3-4e19-b3b0-33d674fc7ece1667297416911Jackets1.jpg,5699,Red Tape Kids Green Padded Jacket,1709
6410293a82e66dc81547f38b,2023-03-03T13:55:11.655+00:342,TRUE,Juniors by Lifestyle,Jackets,Boys Lightweight Bomber Jacket,Boys,http://assets.myntassets.com/assets/images/21393368/2023/1/2/a32b3bb0-a855-4dc8-af21-6365ae8088e61672676339404JuniorsbyLifestyleNavyBlueJacketsPolyester1.jpg,1299,Juniors by Lifestyle Boys Lightweight Bomber Jacke,1299
6410293a82e66dc81547f38c,2023-03-03T13:55:11.655+00:343,TRUE,HRX by Hrithik Roshan,Sweatshirts,Boys Solid Sweatshirt,Boys,http://assets.myntassets.com/assets/images/18195546/2022/10/18/bad01da5-0934-46e9-b160-de6c127d01a21666068856508-HRX-by-Hrithik-Roshan-Boys-Olive-Green-Solid-Sweatshirt-2216-12.jpg,1399,HRX by Hrithik Roshan Boys Olive Green Solid Sweat,489
6410293a82e66dc81547f38d,2023-03-03T13:55:11.655+00:344,TRUE,U.S. Polo Assn. Kids,Jackets,Boys Hooded Sporty Jacket,Boys,http://assets.myntassets.com/assets/images/16596688/2022/9/15/422e8a41-bc90-43d9-a279-1d2134176a811663240579649USPoloAssnKidsBoysRedNavyBlueColourblockedHoodedSportyJacket1.jpg,3499,U.S. Polo Assn. Kids Boys Red & Navy Blue Colourbl,1399
6410293a82e66dc81547f38e,2023-03-03T13:55:11.655+00:345,TRUE,UTH by Roadster,Jackets,Boys Reversible Cotton Jacket,Boys,http://assets.myntassets.com/assets/images/15116746/2021/12/2/7abba637-47b4-4604-be9c-008b6ab564761638436952319-UTH-by-Roadster-Boys-Jackets-2191638436951377-1.jpg,4399,UTH by Roadster Boys Olive Green & Black Solid Cot,1539
6410293a82e66dc81547f38f,2023-03-03T13:55:11.655+00:346,TRUE,Okane,Jackets,Boys Striped Padded Jacket,Boys,http://assets.myntassets.com/assets/images/20765114/2022/11/29/4dadaee7-54a6-4277-b5dd-2151688e2b931669721284347-Okane-Boys-White--Blue-Red-Striped-Hooded-Padded-Jacket-7091-1.jpg,2125,Okane Boys White & Blue Red Striped Hooded Padded ,1381
6410293a82e66dc81547f390,2023-03-03T13:55:11.655+00:347,TRUE,HELLCAT,Sweatshirts,Boys Printed Sweatshirt,Boys,http://assets.myntassets.com/assets/images/19888406/2022/9/22/f5b61fa1-db04-4b6b-8335-d7b286dea7a21663839718363-HELLCAT-Boys-Olive-Green-Printed-Hooded-Sweatshirt-136166383-6.jpg,3998,HELLCAT Boys Olive Green Printed Hooded Sweatshirt,679
6410293a82e66dc81547f391,2023-03-03T13:55:11.655+00:348,TRUE,HERE&NOW,Sweatshirts,Boys Hooded Sweatshirt,Boys,http://assets.myntassets.com/assets/images/20867846/2022/12/1/5a6aea6b-3fc8-499d-83ec-76c47440be261669887215771-HERENOW-Boys-Sweatshirts-9311669887215543-1.jpg,1899,HERE&NOW Boys Green Solid Hooded Sweatshirt,664
6410293a82e66dc81547f392,2023-03-03T13:55:11.655+00:349,TRUE,U.S. Polo Assn. Kids,Jackets,Boys Puffer Jacket,Boys,http://assets.myntassets.com/assets/images/19015400/2022/11/2/4138a771-9728-4762-9785-c515191df1181667387885029USPoloAssnKidsBoysNavyBluePufferJacket1.jpg,2499,U.S. Polo Assn. Kids Boys Navy Blue Puffer Jacket,1374
6410293a82e66dc81547f393,2023-03-03T13:55:11.655+00:350,TRUE,M&H Juniors,Sweatshirts,Boys Hooded Sweatshirt,Boys,http://assets.myntassets.com/assets/images/19393542/2022/12/20/b473f0be-759d-47c3-bd29-de2cef0113de1671538290527-MH-Juniors-Boys-Green-Hooded-Sweatshirt-1171671538289940-1.jpg,1599,M&H Juniors Boys Green Hooded Sweatshirt,479
6410293a82e66dc81547f394,2023-03-03T13:55:11.655+00:351,TRUE,Pantaloons Junior,Sweaters,Boys Striped Pullover,Boys,http://assets.myntassets.com/assets/images/19566270/2022/8/20/73412c73-f13b-4a23-aee2-5f13d18bfa001660976276628PantaloonsJuniorBoysBlackRedStripedPullover1.jpg,899,Pantaloons Junior Boys Black & Red Striped Pullove,647
6410293a82e66dc81547f395,2023-03-03T13:55:11.655+00:352,TRUE,Jack & Jones,Sweatshirts,Boys Printed Sweatshirt,Boys,http://assets.myntassets.com/assets/images/16314522/2021/12/1/c147ef43-2568-4f76-af30-04c029fc834f1638343388643Sweatshirts1.jpg,1499,Jack & Jones Boys Navy Blue Printed Sweatshirt,599
6410293a82e66dc81547f396,2023-03-03T13:55:11.655+00:353,TRUE,U.S. Polo Assn. Kids,Jackets,Boys Printed Bomber Jacket,Boys,http://assets.myntassets.com/assets/images/19015376/2022/11/28/0fdfcd66-6dd9-47eb-8d28-13facc67dc201669632723441-US-Polo-Assn-Kids-Boys-Jackets-2681669632723062-1.jpg,2499,U.S. Polo Assn. Kids Boys Black Printed Bomber Jac,1249
6410293a82e66dc81547f397,2023-03-03T13:55:11.655+00:354,TRUE,Pantaloons Junior,Sweatshirts,Boys Pullover Sweatshirt,Boys,http://assets.myntassets.com/assets/images/19566332/2022/8/20/c8e8691e-d553-4064-90ea-ad34718609dd1660976053608PantaloonsJuniorBoysRustSweatshirt1.jpg,799,Pantaloons Junior Boys Rust Red Pullover Sweatshir,535
6410293a82e66dc81547f398,2023-03-03T13:55:11.655+00:355,TRUE,Allen Solly Junior,Sweatshirts,Boys Brand Logo Sweatshirt,Boys,http://assets.myntassets.com/assets/images/18724150/2022/10/14/9a9d708b-bdeb-46db-95e8-39f2022071e91665725483624-Allen-Solly-Junior-Boys-Red-Printed-Sweatshirt-7551665725483-1.jpg,1899,Allen Solly Junior Boys Red & Grey Brand Logo Embo,759
6410293a82e66dc81547f399,2023-03-03T13:55:11.655+00:356,TRUE,Pantaloons Baby,Sweaters,Infant Boys Cotton Sweater,Boys,http://assets.myntassets.com/assets/images/21272986/2022/12/22/1492ec6b-b1c8-40e1-9a29-87fed1e20d531671687886691PantaloonsBabyBoysNavyBlueCropTailoredJacketwithPatchwork1.jpg,799,Pantaloons Baby Infant Boys Front-Open Cotton Swea,535
6410293a82e66dc81547f39a,2023-03-03T13:55:11.655+00:357,TRUE,HRX by Hrithik Roshan,Sweatshirts,Boys Solid Sweatshirt,Boys,http://assets.myntassets.com/assets/images/18195552/2022/10/18/43fab560-2173-43dd-8342-633b84ae7cd41666068903883-HRX-by-Hrithik-Roshan-Boys-Black-Solid-Sweatshirt-2841666068-11.jpg,1399,HRX by Hrithik Roshan Boys Black Solid Sweatshirt,461
6410293a82e66dc81547f39b,2023-03-03T13:55:11.655+00:358,TRUE,U.S. Polo Assn. Kids,Sweaters,Boys Pure Cotton Pullover,Boys,http://assets.myntassets.com/assets/images/18919588/2022/11/30/adc2b24e-d907-4c69-8143-f31e048222831669807489667-US-Polo-Assn-Kids-Boys-Sweaters-4931669807489182-1.jpg,2299,U.S. Polo Assn. Kids Boys White & Blue Pure Cotton,1264
6410293a82e66dc81547f39c,2023-03-03T13:55:11.655+00:359,TRUE,Fort Collins,Jackets,Boys Hooded Bomber Jacket,Boys,http://assets.myntassets.com/assets/images/19351426/2022/10/19/14218bfe-d9f2-431e-8fe2-0175b5c2fc191666168514904-Fort-Collins-Boys-Olive-Green-Typography-Insulator-Bomber-Ja-1.jpg,1899,Fort Collins Boys Olive Green Typography Print Hoo,854
6410293a82e66dc81547f39d,2023-03-03T13:55:11.655+00:360,TRUE,H&M,Sweatshirts,Boys Hooded Jacket,Boys,http://assets.myntassets.com/assets/images/21240152/2022/12/19/cdea054d-8fbc-4d2f-abb9-df55ebf6babf1671442208449Hoodedjacket1.jpg,1399,H&M Boys Hooded Jacket,979
6410293a82e66dc81547f39e,2023-03-03T13:55:11.655+00:361,TRUE,Allen Solly Junior,Sweatshirts,Boys Colourblocked Sweatshirt,Boys,http://assets.myntassets.com/assets/images/18794162/2022/11/24/68594083-59c8-4394-b521-4e83bb0b65301669279858427-Allen-Solly-Junior-Boys-Sweatshirts-1021669279857948-1.jpg,1499,Allen Solly Junior Boys Navy Blue & Red Colourbloc,599
6410293a82e66dc81547f39f,2023-03-03T13:55:11.655+00:362,TRUE,Fame Forever by Lifestyle,Sweaters,Boys Typography Printed Pullover,Boys,http://assets.myntassets.com/assets/images/21068578/2022/12/5/e986204e-aefb-4ed1-b293-b1aa22b923a71670220143787FameForeverbyLifestyleWhitePrintedCottonSweater1.jpg,1299,Fame Forever by Lifestyle Boys Cotton Typography P,779
6410293a82e66dc81547f3a0,2023-03-03T13:55:11.655+00:363,TRUE,HRX by Hrithik Roshan,Sweatshirts,Boys Solid Sweatshirt,Boys,http://assets.myntassets.com/assets/images/18195542/2022/10/17/e0b652b3-6b7b-4dac-89ad-e09092cb80891666003773727HRXbyHrithikRoshanBoysWhiteSolidSweatshirt6.jpg,1399,HRX by Hrithik Roshan Boys White Solid Sweatshirt,461
6410293a82e66dc81547f3a1,2023-03-03T13:55:11.655+00:364,TRUE,mothercare,Sweatshirts,Infant  Kids Hooded Sweatshirt,Unisex Kids,http://assets.myntassets.com/assets/images/19014818/2022/9/7/18c161b0-15a4-4cef-a6ca-d5c8686a554d1662536873004SweatshirtsmothercareBoysJacketsmothercareGirlsSweatshirtsmo1.jpg,2999,mothercare Infant Kids Hooded Front Open Sweatshir,1799
6410293a82e66dc81547f3a2,2023-03-03T13:55:11.655+00:365,TRUE,U.S. Polo Assn. Kids,Jackets,Boys Bomber Jacket,Boys,http://assets.myntassets.com/assets/images/19015646/2022/11/25/f832ca52-86ae-475c-ad01-3404af72553a1669357704751-US-Polo-Assn-Kids-Boys-Jackets-1221669357704446-1.jpg,2799,U.S. Polo Assn. Kids Boys Black Self Design Bomber,1399
6410293a82e66dc81547f3a3,2023-03-03T13:55:11.655+00:366,TRUE,UTH by Roadster,Sweatshirts,Boys Solid Hooded Sweatshirt,Boys,http://assets.myntassets.com/assets/images/15236418/2021/10/21/fe524ceb-b392-4b78-becc-713443700cca1634811590323UTHbyRoadsterBoysMaroonSolidHoodedSweatshirt1.jpg,1299,UTH by Roadster Boys Maroon Solid Hooded Sweatshir,454
6410293a82e66dc81547f3a4,2023-03-03T13:55:11.655+00:367,TRUE,Okane,Jackets,Boys Hooded Padded Jacket,Boys,http://assets.myntassets.com/assets/images/20765110/2022/11/29/902ca829-1261-4107-bac8-33f3c85c97311669721426267-Okane-Boys-Green--Navy-Blue-Colourblocked-Hooded-Padded-Jack-1.jpg,2065,Okane Boys Green & Navy Blue Colourblocked Hooded ,826
6410293a82e66dc81547f3a5,2023-03-03T13:55:11.655+00:368,TRUE,HELLCAT,Sweatshirts,Set Of 2 Boys Sweatshirt,Boys,http://assets.myntassets.com/assets/images/19888442/2022/9/22/f128bb87-368f-488e-a3c3-fdffeeb7414a1663840315035-HELLCAT-Boys-Set-Of-2-Navy-Blue--Burgundy-Printed-Hooded-Swe-7.jpg,3998,HELLCAT Boys Set Of 2 Navy Blue & Burgundy Printed,679
6410293a82e66dc81547f3a6,2023-03-03T13:55:11.655+00:369,TRUE,U.S. Polo Assn. Kids,Jackets,Boys Solid Puffer Jacket,Boys,http://assets.myntassets.com/assets/images/19015336/2022/11/18/e94f2b1c-3079-40dd-9c01-6ff188eb1fbc1668769551148USPoloAssnKidsBoysOliveGreenSolidPufferJacket1.jpg,2499,U.S. Polo Assn. Kids Boys Olive Green Solid Puffer,1249
